DATE,PRCP,TMAX,TMIN,drougth
31/03/1950,0.16,50,41,True
01/04/1950,0.04,51,41,True
02/04/1950,0.1,47,38,True
03/04/1950,0.0,52,35,False
04/04/1950,0.0,61,32,False
05/04/1950,0.1,62,39,True
06/04/1950,0.02,52,37,True
07/04/1950,0.0,57,37,False
08/04/1950,0.05,50,40,True
09/04/1950,0.0,52,38,False
10/04/1950,0.0,58,34,False
11/04/1950,0.3,58,43,True
12/04/1950,0.61,54,41,True
13/04/1950,0.0,57,38,False
14/04/1950,0.08,51,38,True
15/04/1950,0.75,49,43,True
16/04/1950,0.41,53,42,True
17/04/1950,0.02,52,40,True
18/04/1950,0.0,61,34,False
19/04/1950,0.0,74,45,False
20/04/1950,0.0,56,35,False
21/04/1950,0.0,50,33,False
22/04/1950,0.03,50,35,True
23/04/1950,0.0,52,33,False
24/04/1950,0.0,57,30,False
25/04/1950,0.04,54,40,True
26/04/1950,0.08,46,38,True
27/04/1950,0.24,52,37,True
28/04/1950,0.0,60,34,False
29/04/1950,0.0,66,36,False
30/04/1950,0.05,63,38,True
01/05/1950,0.08,55,41,True
02/05/1950,0.0,54,36,False
03/05/1950,0.01,53,35,True
04/05/1950,0.05,49,43,True
05/05/1950,0.1,52,39,True
06/05/1950,0.0,53,38,False
07/05/1950,0.0,60,34,False
08/05/1950,0.0,61,41,False
09/05/1950,0.01,55,40,True
10/05/1950,0.0,66,49,False
11/05/1950,0.0,73,44,False
12/05/1950,0.0,68,48,False
13/05/1950,0.0,65,44,False
14/05/1950,0.0,63,39,False
15/05/1950,0.0,62,40,False
16/05/1950,0.04,61,41,True
17/05/1950,0.28,53,41,True
18/05/1950,0.0,55,37,False
19/05/1950,0.0,62,46,False
20/05/1950,0.0,67,43,False
21/05/1950,0.0,63,47,False
22/05/1950,0.02,56,43,True
23/05/1950,0.0,61,37,False
24/05/1950,0.0,69,37,False
25/05/1950,0.0,79,40,False
26/05/1950,0.04,73,45,True
27/05/1950,0.14,60,47,True
28/05/1950,0.01,63,45,True
29/05/1950,0.0,63,46,False
30/05/1950,0.0,65,43,False
31/05/1950,0.0,72,41,False
01/06/1950,0.0,67,47,False
02/06/1950,0.0,78,47,False
03/06/1950,0.0,84,46,False
04/06/1950,0.0,70,44,False
05/06/1950,0.06,61,43,True
06/06/1950,0.22,52,45,True
07/06/1950,0.07,55,47,True
08/06/1950,0.0,64,48,False
09/06/1950,0.0,72,46,False
10/06/1950,0.02,73,53,True
11/06/1950,0.0,75,51,False
12/06/1950,0.01,59,51,True
13/06/1950,0.02,64,51,True
14/06/1950,0.01,58,52,True
15/06/1950,0.0,73,54,False
16/06/1950,0.0,84,54,False
17/06/1950,0.0,65,56,False
18/06/1950,0.0,73,55,False
19/06/1950,0.0,80,53,False
20/06/1950,0.01,69,54,True
21/06/1950,0.07,62,49,True
22/06/1950,0.05,61,49,True
23/06/1950,0.01,64,48,True
24/06/1950,0.0,66,48,False
25/06/1950,0.01,68,47,True
26/06/1950,0.0,78,49,False
27/06/1950,0.03,78,57,True
28/06/1950,0.0,82,57,False
29/06/1950,0.0,81,57,False
30/06/1950,0.0,77,57,False
01/07/1950,0.0,77,50,False
02/07/1950,0.0,81,51,False
03/07/1950,0.0,80,47,False
04/07/1950,0.0,79,50,False
05/07/1950,0.0,78,51,False
06/07/1950,0.0,73,54,False
07/07/1950,0.0,69,52,False
08/07/1950,0.21,66,47,True
09/07/1950,0.01,68,53,True
10/07/1950,0.0,68,53,False
11/07/1950,0.0,72,52,False
12/07/1950,0.0,80,51,False
13/07/1950,0.0,76,50,False
14/07/1950,0.0,74,55,False
15/07/1950,0.0,69,51,False
16/07/1950,0.0,75,52,False
17/07/1950,0.0,83,48,False
18/07/1950,0.0,77,53,False
19/07/1950,0.36,77,54,True
20/07/1950,0.0,77,51,False
21/07/1950,0.0,86,56,False
22/07/1950,0.0,82,54,False
23/07/1950,0.0,81,54,False
24/07/1950,0.0,81,53,False
25/07/1950,0.0,79,53,False
26/07/1950,0.0,70,56,False
27/07/1950,0.23,68,54,True
28/07/1950,0.19,64,53,True
29/07/1950,0.0,68,55,False
30/07/1950,0.0,72,52,False
31/07/1950,0.0,78,52,False
01/08/1950,0.0,83,53,False
02/08/1950,0.03,67,52,True
03/08/1950,0.0,68,51,False
04/08/1950,0.0,71,44,False
05/08/1950,0.0,67,49,False
06/08/1950,0.12,65,53,True
07/08/1950,0.0,72,55,False
08/08/1950,0.0,76,50,False
09/08/1950,0.0,77,47,False
10/08/1950,0.0,77,51,False
11/08/1950,0.0,79,48,False
12/08/1950,0.0,78,49,False
13/08/1950,0.0,76,48,False
14/08/1950,0.26,72,57,True
15/08/1950,1.2,63,57,True
16/08/1950,0.0,77,56,False
17/08/1950,0.0,82,56,False
18/08/1950,0.0,81,53,False
19/08/1950,0.0,84,53,False
20/08/1950,0.0,86,55,False
21/08/1950,0.0,85,55,False
22/08/1950,0.37,75,55,True
23/08/1950,0.17,68,57,True
24/08/1950,0.02,73,56,True
25/08/1950,0.0,74,55,False
26/08/1950,0.0,85,53,False
27/08/1950,0.0,74,55,False
28/08/1950,0.0,75,50,False
29/08/1950,0.0,72,53,False
30/08/1950,0.0,75,45,False
31/08/1950,0.0,79,46,False
01/09/1950,0.0,83,51,False
02/09/1950,0.0,80,57,False
03/09/1950,0.13,64,55,True
04/09/1950,0.06,67,53,True
05/09/1950,0.0,72,44,False
06/09/1950,0.0,70,50,False
07/09/1950,0.0,71,48,False
08/09/1950,0.0,75,43,False
09/09/1950,0.0,73,45,False
10/09/1950,0.0,67,47,False
11/09/1950,0.0,77,47,False
12/09/1950,0.0,77,45,False
13/09/1950,0.0,60,50,False
14/09/1950,0.0,65,49,False
15/09/1950,0.0,61,45,False
16/09/1950,0.0,69,50,False
17/09/1950,0.0,73,48,False
18/09/1950,0.0,70,44,False
19/09/1950,0.0,63,47,False
20/09/1950,0.0,71,42,False
21/09/1950,0.0,86,51,False
22/09/1950,0.0,75,52,False
23/09/1950,0.01,67,52,True
24/09/1950,0.99,60,55,True
25/09/1950,0.63,60,49,True
26/09/1950,0.11,60,45,True
27/09/1950,0.02,60,40,True
28/09/1950,0.0,55,38,False
29/09/1950,0.0,58,40,False
30/09/1950,0.35,61,36,True
01/10/1950,0.0,58,35,False
02/10/1950,0.0,60,35,False
03/10/1950,0.05,57,48,True
04/10/1950,0.92,64,48,True
05/10/1950,0.54,55,46,True
06/10/1950,0.03,59,45,True
07/10/1950,0.0,71,51,False
08/10/1950,0.74,61,47,True
09/10/1950,0.73,57,41,True
10/10/1950,0.85,62,49,True
11/10/1950,0.0,64,42,False
12/10/1950,0.02,59,50,True
13/10/1950,0.0,55,50,False
14/10/1950,0.04,53,47,True
15/10/1950,0.0,53,36,False
16/10/1950,0.03,50,40,True
17/10/1950,0.22,54,43,True
18/10/1950,0.37,56,47,True
19/10/1950,0.11,59,48,True
20/10/1950,0.02,55,42,True
21/10/1950,0.0,51,36,False
22/10/1950,0.0,50,34,False
23/10/1950,0.05,55,38,True
24/10/1950,0.09,54,37,True
25/10/1950,0.56,57,42,True
26/10/1950,0.17,53,40,True
27/10/1950,0.54,52,43,True
28/10/1950,0.53,47,42,True
29/10/1950,0.07,49,42,True
30/10/1950,0.39,47,40,True
31/10/1950,0.14,50,37,True
01/11/1950,0.64,50,42,True
02/11/1950,0.05,54,43,True
03/11/1950,0.0,64,54,False
04/11/1950,0.08,57,46,True
05/11/1950,0.0,49,43,False
06/11/1950,0.18,51,41,True
07/11/1950,0.0,46,39,False
08/11/1950,0.0,47,35,False
09/11/1950,0.0,53,32,False
10/11/1950,0.0,47,35,False
11/11/1950,0.0,44,34,False
12/11/1950,0.0,48,29,False
13/11/1950,0.11,41,27,True
14/11/1950,0.01,41,32,True
15/11/1950,0.37,46,36,True
16/11/1950,0.27,44,37,True
17/11/1950,0.15,40,34,True
18/11/1950,0.0,43,29,False
19/11/1950,0.47,43,25,True
20/11/1950,0.88,52,40,True
21/11/1950,0.27,53,42,True
22/11/1950,0.47,48,40,True
23/11/1950,1.13,52,41,True
24/11/1950,0.21,55,46,True
25/11/1950,0.31,57,46,True
26/11/1950,0.5,60,49,True
27/11/1950,0.62,51,44,True
28/11/1950,0.09,51,41,True
29/11/1950,0.0,41,36,False
30/11/1950,1.17,37,32,True
01/12/1950,0.14,37,30,True
02/12/1950,0.06,44,36,True
03/12/1950,0.25,41,37,True
04/12/1950,0.06,42,36,True
05/12/1950,0.67,45,39,True
06/12/1950,0.63,52,41,True
07/12/1950,0.13,46,41,True
08/12/1950,0.02,53,37,True
09/12/1950,0.5,52,47,True
10/12/1950,0.0,58,45,False
11/12/1950,0.22,53,43,True
12/12/1950,0.0,50,37,False
13/12/1950,0.0,43,33,False
14/12/1950,0.22,47,38,True
15/12/1950,0.39,50,41,True
16/12/1950,0.28,50,43,True
17/12/1950,0.09,53,42,True
18/12/1950,0.06,47,40,True
19/12/1950,0.21,55,43,True
20/12/1950,0.39,52,44,True
21/12/1950,0.08,53,45,True
22/12/1950,0.61,54,46,True
23/12/1950,0.8,58,52,True
24/12/1950,0.09,55,48,True
25/12/1950,0.0,48,41,False
26/12/1950,0.16,46,38,True
27/12/1950,0.14,46,41,True
28/12/1950,0.0,47,41,False
29/12/1950,0.06,52,44,True
30/12/1950,0.88,51,31,True
31/12/1950,0.0,43,33,False
01/01/1951,0.23,45,37,True
02/01/1951,0.98,46,39,True
03/01/1951,0.1,42,36,True
04/01/1951,0.17,40,35,True
05/01/1951,0.03,43,31,True
06/01/1951,0.0,45,31,False
07/01/1951,0.03,40,30,True
08/01/1951,0.0,46,32,False
09/01/1951,0.0,44,32,False
10/01/1951,0.17,45,39,True
11/01/1951,0.02,47,36,True
12/01/1951,0.03,44,40,True
13/01/1951,0.08,46,40,True
14/01/1951,0.68,44,35,True
15/01/1951,0.47,48,32,True
16/01/1951,0.37,42,32,True
17/01/1951,0.03,42,32,True
18/01/1951,0.32,40,32,True
19/01/1951,0.19,40,32,True
20/01/1951,0.56,42,32,True
21/01/1951,1.13,43,34,True
22/01/1951,0.04,44,34,True
23/01/1951,0.19,41,36,True
24/01/1951,0.47,54,39,True
25/01/1951,0.51,53,42,True
26/01/1951,0.0,43,33,False
27/01/1951,0.0,33,19,False
28/01/1951,0.0,27,15,False
29/01/1951,0.0,32,15,False
30/01/1951,0.0,33,11,False
31/01/1951,0.0,33,19,False
01/02/1951,0.64,40,28,True
02/02/1951,0.49,47,36,True
03/02/1951,0.3,45,37,True
04/02/1951,0.0,48,35,False
05/02/1951,0.0,45,31,False
06/02/1951,0.38,41,31,True
07/02/1951,0.82,52,41,True
08/02/1951,1.45,54,46,True
09/02/1951,2.98,57,49,True
10/02/1951,0.46,57,47,True
11/02/1951,0.14,48,34,True
12/02/1951,0.0,46,31,False
13/02/1951,0.0,49,30,False
14/02/1951,0.0,53,32,False
15/02/1951,0.05,46,35,True
16/02/1951,0.0,48,31,False
17/02/1951,0.49,41,37,True
18/02/1951,0.0,43,36,False
19/02/1951,0.46,44,37,True
20/02/1951,0.04,49,37,True
21/02/1951,0.0,47,36,False
22/02/1951,0.0,47,34,False
23/02/1951,0.0,47,31,False
24/02/1951,0.01,42,32,True
25/02/1951,0.0,42,29,False
26/02/1951,0.0,44,2,False
27/02/1951,0.0,44,25,False
28/02/1951,0.05,43,24,True
01/03/1951,0.07,42,28,True
02/03/1951,0.0,42,24,False
03/03/1951,0.3,38,31,True
04/03/1951,0.14,38,28,True
05/03/1951,0.17,33,25,True
06/03/1951,0.16,35,26,True
07/03/1951,0.08,37,26,True
08/03/1951,0.26,32,28,True
09/03/1951,0.02,35,28,True
10/03/1951,0.04,39,25,True
11/03/1951,0.5,43,28,True
12/03/1951,0.65,45,35,True
13/03/1951,0.01,48,37,True
14/03/1951,0.01,49,39,True
15/03/1951,0.5,49,35,True
16/03/1951,0.0,48,30,False
17/03/1951,0.0,48,27,False
18/03/1951,0.0,55,31,False
19/03/1951,0.0,63,36,False
20/03/1951,0.02,56,41,True
21/03/1951,0.11,45,38,True
22/03/1951,0.0,46,35,False
23/03/1951,0.0,51,31,False
24/03/1951,0.0,59,32,False
25/03/1951,0.09,48,42,True
26/03/1951,0.12,51,37,True
27/03/1951,0.0,53,32,False
28/03/1951,0.0,58,36,False
29/03/1951,0.1,52,42,True
30/03/1951,0.41,47,35,True
31/03/1951,0.0,53,33,False
01/04/1951,0.0,62,33,False
02/04/1951,0.0,65,36,False
03/04/1951,0.0,67,36,False
04/04/1951,0.0,57,38,False
05/04/1951,0.0,56,33,False
06/04/1951,0.0,64,34,False
07/04/1951,0.0,52,38,False
08/04/1951,0.0,52,35,False
09/04/1951,0.0,55,39,False
10/04/1951,0.0,64,39,False
11/04/1951,0.0,73,44,False
12/04/1951,0.0,77,38,False
13/04/1951,0.0,50,42,False
14/04/1951,0.0,67,36,False
15/04/1951,0.0,72,42,False
16/04/1951,0.0,72,38,False
17/04/1951,0.0,58,42,False
18/04/1951,0.04,54,44,True
19/04/1951,0.0,51,37,False
20/04/1951,0.0,56,35,False
21/04/1951,0.0,61,29,False
22/04/1951,0.0,62,40,False
23/04/1951,0.0,65,37,False
24/04/1951,0.0,69,33,False
25/04/1951,0.0,65,39,False
26/04/1951,0.0,67,44,False
27/04/1951,0.54,50,44,True
28/04/1951,0.07,59,39,True
29/04/1951,0.0,54,36,False
30/04/1951,0.0,56,40,False
01/05/1951,0.0,59,32,False
02/05/1951,0.0,64,37,False
03/05/1951,0.0,72,46,False
04/05/1951,0.24,58,49,True
05/05/1951,0.0,69,42,False
06/05/1951,0.08,58,49,True
07/05/1951,0.02,53,48,True
08/05/1951,0.0,64,48,False
09/05/1951,0.0,74,43,False
10/05/1951,0.2,67,51,True
11/05/1951,0.44,57,44,True
12/05/1951,0.01,60,40,True
13/05/1951,0.01,64,42,True
14/05/1951,0.0,61,46,False
15/05/1951,0.0,69,42,False
16/05/1951,0.0,74,46,False
17/05/1951,0.05,63,47,True
18/05/1951,0.0,61,45,False
19/05/1951,0.0,66,43,False
20/05/1951,0.0,68,44,False
21/05/1951,0.0,77,43,False
22/05/1951,0.03,81,48,True
23/05/1951,0.14,63,50,True
24/05/1951,0.26,57,48,True
25/05/1951,0.0,62,45,False
26/05/1951,0.0,65,44,False
27/05/1951,0.0,62,44,False
28/05/1951,0.13,59,40,True
29/05/1951,0.0,60,35,False
30/05/1951,0.0,67,36,False
31/05/1951,0.0,69,39,False
01/06/1951,0.0,71,40,False
02/06/1951,0.0,74,40,False
03/06/1951,0.0,64,48,False
04/06/1951,0.01,56,49,True
05/06/1951,0.0,64,50,False
06/06/1951,0.01,63,50,True
07/06/1951,0.04,61,49,True
08/06/1951,0.0,66,45,False
09/06/1951,0.0,73,47,False
10/06/1951,0.0,70,46,False
11/06/1951,0.0,63,52,False
12/06/1951,0.07,71,54,True
13/06/1951,0.0,70,57,False
14/06/1951,0.0,78,57,False
15/06/1951,0.0,74,52,False
16/06/1951,0.0,75,45,False
17/06/1951,0.0,72,47,False
18/06/1951,0.0,72,46,False
19/06/1951,0.0,71,43,False
20/06/1951,0.0,78,49,False
21/06/1951,0.0,83,46,False
22/06/1951,0.0,76,48,False
23/06/1951,0.0,70,50,False
24/06/1951,0.0,74,51,False
25/06/1951,0.0,84,49,False
26/06/1951,0.0,74,51,False
27/06/1951,0.0,81,48,False
28/06/1951,0.0,87,51,False
29/06/1951,0.0,92,55,False
30/06/1951,0.0,90,54,False
01/07/1951,0.0,73,53,False
02/07/1951,0.0,79,53,False
03/07/1951,0.0,67,53,False
04/07/1951,0.0,65,52,False
05/07/1951,0.25,67,47,True
06/07/1951,0.06,70,51,True
07/07/1951,0.0,74,48,False
08/07/1951,0.0,73,54,False
09/07/1951,0.0,73,53,False
10/07/1951,0.0,84,53,False
11/07/1951,0.0,95,58,False
12/07/1951,0.0,96,58,False
13/07/1951,0.0,73,56,False
14/07/1951,0.0,78,54,False
15/07/1951,0.0,81,55,False
16/07/1951,0.0,83,54,False
17/07/1951,0.0,76,55,False
18/07/1951,0.0,76,54,False
19/07/1951,0.0,74,50,False
20/07/1951,0.0,74,53,False
21/07/1951,0.0,79,48,False
22/07/1951,0.0,82,52,False
23/07/1951,0.0,80,50,False
24/07/1951,0.0,72,54,False
25/07/1951,0.0,66,55,False
26/07/1951,0.0,72,55,False
27/07/1951,0.0,78,47,False
28/07/1951,0.0,73,51,False
29/07/1951,0.0,75,51,False
30/07/1951,0.0,79,48,False
31/07/1951,0.0,80,48,False
01/08/1951,0.0,78,51,False
02/08/1951,0.0,76,51,False
03/08/1951,0.0,70,53,False
04/08/1951,0.0,75,52,False
05/08/1951,0.0,75,50,False
06/08/1951,0.0,78,50,False
07/08/1951,0.0,80,49,False
08/08/1951,0.0,72,52,False
09/08/1951,0.0,66,55,False
10/08/1951,0.0,63,55,False
11/08/1951,0.0,69,53,False
12/08/1951,0.0,73,55,False
13/08/1951,0.0,73,52,False
14/08/1951,0.0,79,47,False
15/08/1951,0.0,79,51,False
16/08/1951,0.0,77,54,False
17/08/1951,0.0,77,45,False
18/08/1951,0.0,79,47,False
19/08/1951,0.0,81,48,False
20/08/1951,0.0,83,55,False
21/08/1951,0.0,85,51,False
22/08/1951,0.0,73,50,False
23/08/1951,0.0,71,48,False
24/08/1951,0.0,76,45,False
25/08/1951,0.0,71,47,False
26/08/1951,0.0,71,47,False
27/08/1951,0.76,64,47,True
28/08/1951,0.2,57,48,True
29/08/1951,0.01,66,44,True
30/08/1951,0.05,64,50,True
31/08/1951,0.0,70,47,False
01/09/1951,0.0,66,47,False
02/09/1951,0.0,68,47,False
03/09/1951,0.0,79,50,False
04/09/1951,0.0,82,54,False
05/09/1951,0.0,76,50,False
06/09/1951,0.0,67,50,False
07/09/1951,0.19,65,53,True
08/09/1951,0.0,68,54,False
09/09/1951,0.0,72,45,False
10/09/1951,0.03,65,51,True
11/09/1951,0.0,67,48,False
12/09/1951,0.0,70,45,False
13/09/1951,0.0,77,50,False
14/09/1951,0.0,87,56,False
15/09/1951,0.0,87,47,False
16/09/1951,0.0,78,50,False
17/09/1951,0.0,73,49,False
18/09/1951,0.0,65,48,False
19/09/1951,0.01,69,45,True
20/09/1951,0.0,74,46,False
21/09/1951,0.0,75,43,False
22/09/1951,0.0,69,43,False
23/09/1951,0.0,61,47,False
24/09/1951,0.32,57,51,True
25/09/1951,0.06,60,44,True
26/09/1951,0.0,60,40,False
27/09/1951,0.24,57,46,True
28/09/1951,0.1,63,51,True
29/09/1951,0.92,64,54,True
30/09/1951,0.16,63,54,True
01/10/1951,0.38,69,53,True
02/10/1951,0.67,60,53,True
03/10/1951,0.13,62,47,True
04/10/1951,0.0,62,42,False
05/10/1951,0.02,59,44,True
06/10/1951,0.14,63,53,True
07/10/1951,0.0,75,51,False
08/10/1951,0.0,80,53,False
09/10/1951,0.0,69,49,False
10/10/1951,0.05,58,49,True
11/10/1951,0.08,64,50,True
12/10/1951,0.05,59,50,True
13/10/1951,0.19,60,50,True
14/10/1951,0.24,58,42,True
15/10/1951,0.93,49,40,True
16/10/1951,0.04,54,39,True
17/10/1951,0.3,47,38,True
18/10/1951,0.45,59,44,True
19/10/1951,0.77,59,50,True
20/10/1951,0.06,55,44,True
21/10/1951,0.27,48,42,True
22/10/1951,0.43,50,39,True
23/10/1951,0.01,52,45,True
24/10/1951,0.02,55,42,True
25/10/1951,0.0,54,40,False
26/10/1951,0.0,54,33,False
27/10/1951,0.0,57,34,False
28/10/1951,0.28,55,37,True
29/10/1951,0.36,49,36,True
30/10/1951,0.0,49,32,False
31/10/1951,0.0,49,35,False
01/11/1951,0.0,53,32,False
02/11/1951,0.0,54,34,False
03/11/1951,0.59,57,42,True
04/11/1951,0.0,54,41,False
05/11/1951,0.0,57,37,False
06/11/1951,0.05,53,41,True
07/11/1951,0.01,56,44,True
08/11/1951,0.0,53,42,False
09/11/1951,0.65,50,44,True
10/11/1951,0.34,55,44,True
11/11/1951,0.81,49,44,True
12/11/1951,0.13,51,43,True
13/11/1951,0.14,46,38,True
14/11/1951,0.03,45,32,True
15/11/1951,0.0,46,32,False
16/11/1951,0.0,50,32,False
17/11/1951,0.0,54,41,False
18/11/1951,0.0,53,43,False
19/11/1951,0.06,53,40,True
20/11/1951,0.08,4,39,True
21/11/1951,0.0,46,33,False
22/11/1951,0.0,43,29,False
23/11/1951,0.0,41,28,False
24/11/1951,0.06,39,28,True
25/11/1951,0.52,52,39,True
26/11/1951,0.25,53,42,True
27/11/1951,0.31,54,41,True
28/11/1951,0.54,48,40,True
29/11/1951,0.24,51,41,True
30/11/1951,0.63,57,42,True
01/12/1951,0.15,49,36,True
02/12/1951,0.04,48,36,True
03/12/1951,0.3,48,39,True
04/12/1951,0.59,46,37,True
05/12/1951,0.08,42,34,True
06/12/1951,0.01,42,28,True
07/12/1951,0.0,38,26,False
08/12/1951,0.0,42,31,False
09/12/1951,0.0,40,29,False
10/12/1951,0.02,47,36,True
11/12/1951,0.0,45,41,False
12/12/1951,0.0,47,30,False
13/12/1951,0.0,43,29,False
14/12/1951,0.0,41,29,False
15/12/1951,0.37,44,37,True
16/12/1951,0.01,46,40,True
17/12/1951,0.44,43,35,True
18/12/1951,0.47,44,33,True
19/12/1951,0.04,35,28,True
20/12/1951,0.12,35,28,True
21/12/1951,0.56,48,34,True
22/12/1951,0.0,45,32,False
23/12/1951,0.0,38,26,False
24/12/1951,0.0,35,25,False
25/12/1951,0.0,40,25,False
26/12/1951,0.13,40,31,True
27/12/1951,0.01,40,31,True
28/12/1951,0.22,42,32,True
29/12/1951,0.27,40,32,True
30/12/1951,0.09,33,22,True
31/12/1951,0.0,25,16,False
01/01/1952,0.0,28,10,False
02/01/1952,0.0,35,20,False
03/01/1952,0.24,31,17,True
04/01/1952,0.06,35,27,True
05/01/1952,0.17,37,32,True
06/01/1952,0.08,35,31,True
07/01/1952,0.09,36,32,True
08/01/1952,0.0,42,34,False
09/01/1952,0.21,43,36,True
10/01/1952,0.12,41,34,True
11/01/1952,0.17,40,32,True
12/01/1952,0.0,41,28,False
13/01/1952,0.0,39,25,False
14/01/1952,0.05,40,31,True
15/01/1952,0.0,44,32,False
16/01/1952,0.0,40,28,False
17/01/1952,0.0,38,27,False
18/01/1952,0.12,43,33,True
19/01/1952,0.04,44,36,True
20/01/1952,0.19,38,33,True
21/01/1952,0.02,35,28,True
22/01/1952,0.03,34,30,True
23/01/1952,0.7,37,30,True
24/01/1952,0.29,46,34,True
25/01/1952,0.25,51,35,True
26/01/1952,0.04,49,39,True
27/01/1952,0.0,58,38,False
28/01/1952,0.02,53,34,True
29/01/1952,0.57,53,37,True
30/01/1952,1.0,51,44,True
31/01/1952,0.43,51,42,True
01/02/1952,0.1,50,42,True
02/02/1952,0.11,49,41,True
03/02/1952,0.74,50,41,True
04/02/1952,0.23,51,38,True
05/02/1952,0.0,50,33,False
06/02/1952,0.0,51,37,False
07/02/1952,0.0,47,40,False
08/02/1952,0.0,51,37,False
09/02/1952,0.24,51,40,True
10/02/1952,0.0,60,40,False
11/02/1952,0.28,50,37,True
12/02/1952,0.0,43,32,False
13/02/1952,0.0,45,28,False
14/02/1952,0.08,44,37,True
15/02/1952,0.06,41,34,True
16/02/1952,0.01,41,30,True
17/02/1952,0.0,42,30,False
18/02/1952,0.0,44,31,False
19/02/1952,0.01,38,31,True
20/02/1952,0.0,39,28,False
21/02/1952,0.0,43,27,False
22/02/1952,0.0,44,33,False
23/02/1952,0.02,49,37,True
24/02/1952,0.14,50,38,True
25/02/1952,0.37,50,41,True
26/02/1952,0.0,44,33,False
27/02/1952,0.0,46,31,False
28/02/1952,0.0,44,26,False
29/02/1952,0.07,44,33,True
01/03/1952,0.0,45,28,False
02/03/1952,0.0,45,31,False
03/03/1952,0.32,45,37,True
04/03/1952,0.03,43,38,True
05/03/1952,0.11,47,32,True
06/03/1952,0.0,54,41,False
07/03/1952,0.0,54,35,False
08/03/1952,0.01,55,33,True
09/03/1952,0.68,47,41,True
10/03/1952,0.59,44,39,True
11/03/1952,0.02,47,34,True
12/03/1952,0.19,45,34,True
13/03/1952,0.03,45,36,True
14/03/1952,0.0,55,39,False
15/03/1952,0.0,57,35,False
16/03/1952,0.0,52,29,False
17/03/1952,0.26,46,36,True
18/03/1952,0.01,46,31,True
19/03/1952,0.13,45,32,True
20/03/1952,0.05,47,35,True
21/03/1952,0.0,49,29,False
22/03/1952,0.01,56,28,True
23/03/1952,0.48,49,42,True
24/03/1952,0.09,51,45,True
25/03/1952,0.02,53,44,True
26/03/1952,0.0,51,43,False
27/03/1952,0.0,58,43,False
28/03/1952,0.13,45,39,True
29/03/1952,0.17,46,38,True
30/03/1952,0.19,46,32,True
31/03/1952,0.0,46,31,False
01/04/1952,0.05,53,37,True
02/04/1952,0.26,50,38,True
03/04/1952,0.01,53,38,True
04/04/1952,0.0,70,40,False
05/04/1952,0.0,68,40,False
06/04/1952,0.0,51,34,False
07/04/1952,0.0,51,29,False
08/04/1952,0.0,55,29,False
09/04/1952,0.0,62,38,False
10/04/1952,0.0,62,38,False
11/04/1952,0.0,55,44,False
12/04/1952,0.0,64,37,False
13/04/1952,0.38,51,45,True
14/04/1952,0.02,56,42,True
15/04/1952,0.0,60,35,False
16/04/1952,0.0,68,36,False
17/04/1952,0.0,70,41,False
18/04/1952,0.0,69,42,False
19/04/1952,0.02,49,42,True
20/04/1952,0.0,59,33,False
21/04/1952,0.0,65,33,False
22/04/1952,0.0,56,41,False
23/04/1952,0.0,67,34,False
24/04/1952,0.0,64,40,False
25/04/1952,0.0,63,41,False
26/04/1952,0.0,57,46,False
27/04/1952,0.7,53,43,True
28/04/1952,0.06,49,34,True
29/04/1952,0.09,58,31,True
30/04/1952,0.44,57,41,True
01/05/1952,0.06,53,37,True
02/05/1952,0.12,59,33,True
03/05/1952,0.0,56,38,False
04/05/1952,0.0,56,34,False
05/05/1952,0.0,55,37,False
06/05/1952,0.0,62,42,False
07/05/1952,0.0,66,43,False
08/05/1952,0.03,54,45,True
09/05/1952,0.0,65,44,False
10/05/1952,0.0,67,48,False
11/05/1952,0.06,66,49,True
12/05/1952,0.04,70,44,True
13/05/1952,0.09,60,46,True
14/05/1952,0.0,58,44,False
15/05/1952,0.0,64,44,False
16/05/1952,0.0,80,46,False
17/05/1952,0.0,80,49,False
18/05/1952,0.0,67,49,False
19/05/1952,0.21,60,48,True
20/05/1952,0.1,58,49,True
21/05/1952,0.24,60,48,True
22/05/1952,0.0,65,44,False
23/05/1952,0.0,67,45,False
24/05/1952,0.0,71,44,False
25/05/1952,0.0,65,46,False
26/05/1952,0.0,74,40,False
27/05/1952,0.0,80,49,False
